-38,33,52
-16,40,45
-21,37,43
-21,32,51
-26,34,50
-23,42,50
-26,40,47
-28,36,42
-31,28,46
-38,28,41
-18,26,51
-25,25,60
-42,29,63
-54,43,55
-75,54,43
-76,64,41
-29,67,43
-19,65,40
-9,62,29
-12,58,24
-16,48,15
16,33,27
16,27,25
41,21,38
26,8,17
31,15,25
25,26,24
18,49,14
34,56,8
34,85,-13
30,87,-16
26,69,15
20,53,30
10,33,61
11,24,47
14,20,29
16,28,37
19,36,37
13,34,13
45,32,30
2,48,-2
-26,65,-17
17,67,27
19,65,25
9,60,17
-3,60,22
-20,53,37
-20,50,39
-22,48,41
-48,44,30
-66,40,22
-38,41,48
-25,41,57
-42,42,38
-58,44,26
-48,46,35
-39,43,43
-37,31,46
-38,25,47
-43,22,56
-30,26,45
-35,32,44
-40,37,37
-42,38,34
-41,37,36
-38,35,40
-28,31,47
-28,30,47
-31,33,42
-33,35,40
-40,40,35
-44,44,35
-40,39,38
-37,32,41
-36,30,41
-36,28,40
-36,31,40
-36,39,39
-37,42,38
-41,37,36
-40,35,37
-37,32,39
-36,32,39
-36,35,39
-38,35,38
-40,35,37
-39,35,38
-38,34,39
-38,34,38
-38,34,38
-38,35,39
-39,35,38
-41,35,37
-39,34,39
-36,35,41
-35,32,42
-33,32,47
-29,32,50
-48,18,43
-41,26,40
-24,34,44
-23,38,47
-24,39,44
-26,40,40
-27,40,43
-35,40,44
-36,39,39
-30,34,38
-31,34,39
-33,34,41
-34,33,39
-35,34,34
-40,36,32
-44,35,34
-54,32,33
-51,32,32
-47,30,34
-49,29,33
-47,33,34
-47,32,35
-49,33,36
-50,33,34
-49,34,29
-48,34,31
-44,34,33
-42,33,34
-41,33,34
-46,30,33
-37,27,47
-54,27,21
-46,29,33
-51,29,32
-47,30,28
-58,30,24
-55,31,31
-33,34,40
-35,35,43
-29,36,53
-23,37,51
-25,39,38
-15,35,45
-17,32,48
-27,28,52
-24,25,52
-30,23,54
-28,26,48
-27,29,48
-19,28,54
-30,34,49
-29,33,46
-28,30,47
-29,30,49
-27,31,46
-24,31,48
-24,29,48
-29,29,48
-29,29,48
-28,30,48
-29,31,47
-32,31,46
-30,30,47
-32,29,45
-32,29,45
-37,31,48
-32,31,47
-33,33,45
-32,31,46
-32,30,46
-34,28,45
-31,29,46
-34,29,44
-35,29,46
-33,30,44
-33,29,44
-33,29,46
-33,28,46
-35,30,44
-34,30,44
-35,31,44
-35,29,44
-34,29,44
-34,30,46
-36,31,44
-35,31,45
-35,31,46
-33,30,44
-33,30,44
-35,29,43
-35,31,43
-35,31,44
-37,30,44
-37,30,43
-36,31,42
-33,31,45
-35,29,43
-32,31,47
-36,32,43
-35,32,44
-34,30,44
-34,29,45
-31,29,45
-34,31,43
-36,31,42
-31,30,43
-35,28,41
-37,28,42
-46,24,45
-49,26,47
-59,29,40
-72,46,17
-67,46,15
-52,50,10
-51,50,9
-32,49,12
-30,50,9
-29,49,3
-32,49,-2
-32,49,1
-36,49,0
-33,50,0
-32,53,-3
-38,53,-4
-33,55,0
-36,56,-7
-41,53,-4
-34,54,4
-34,53,5
-31,53,11
-39,53,15
-41,52,14
-23,48,21
-13,49,23
14,46,34
22,45,38
18,42,40
7,38,40
0,37,37
-19,36,39
-25,38,37
-36,38,43
-47,37,48
-40,39,46
-39,36,44
-46,37,45
-49,36,51
-36,34,55
-24,30,52
-26,31,49
-31,34,42
-31,33,42
-36,34,41
-37,36,40
-35,39,43
-34,41,44
-29,42,44
-30,42,41
-31,40,34
-31,40,34
-30,37,33
-31,37,33
-31,34,38
-32,32,40
-44,31,44
-37,36,37
-34,36,39
-41,40,35
-42,41,32
-41,43,28
-42,43,27
-42,44,27
-41,42,28
-43,40,28
-44,40,28
-44,39,28
-43,40,29
-42,40,30
-44,39,28
-45,38,27
-45,38,27
-45,39,27
-45,39,26
-46,39,25
-45,39,26
-46,39,25
-46,38,25
-46,38,24
-47,39,24
-46,39,24
-47,39,24
-47,38,23
-46,37,22
-46,38,21
-48,39,23
-48,39,23
-47,39,22
-48,38,22
-47,39,22
-48,39,22
-48,39,22
-48,39,22
-48,39,21
-48,39,21
-48,39,21
-48,39,21
-48,39,21
-48,39,21
-48,40,21
-48,40,21
-48,39,21
-47,39,20
-51,37,18
-53,36,18
-67,31,8
-53,33,19
-49,36,19
-51,40,13
-46,41,16
-40,40,26
-32,41,35
-24,42,35
-29,43,29
-37,34,38
-39,32,46
-43,31,43
-45,28,48
-64,32,37
-50,31,37
-41,31,35
-45,32,35
-44,33,34
-37,33,41
-41,34,39
-50,34,30
-51,35,32
-44,35,37
-44,36,37
-40,35,40
-44,33,39
-41,30,47
-37,27,52
-32,27,56
-31,30,52
-32,33,53
-21,37,51
-25,38,45
-26,41,32
-24,42,27
-36,39,25
-37,37,28
-37,36,24
-36,34,26
-38,34,34
-38,35,34
-36,33,28
-42,33,41
-53,46,36
-24,34,43
-30,37,46
-27,33,44
-29,32,42
-26,33,46
-23,33,47
-29,34,44
-28,36,46
-30,39,44
-31,39,42
-33,38,41
-32,37,41
-32,36,41
-33,37,40
-34,38,39
-33,38,40
-33,38,41
-34,39,40
-38,38,37
-34,36,38
-34,37,39
-35,36,38
-37,37,38
-36,37,37
-37,37,37
-37,37,37
-37,37,38
-37,37,37
-38,37,36
-39,37,35
-39,37,35
-38,38,36
-39,38,35
-38,37,36
-36,37,42
-36,36,44
-34,36,52
