-5,-33,75
-27,-26,63
-25,-22,58
-17,-16,51
-18,-4,63
-19,-4,65
-31,2,55
-31,7,52
-30,8,53
-32,6,55
-34,2,54
-34,0,52
-33,-3,52
-34,-5,53
-36,-5,51
-35,-5,51
-35,-4,51
-32,-3,54
-34,-4,53
-38,0,50
-37,-1,50
-39,0,50
-39,-1,50
-41,-3,47
-45,-3,46
-48,-10,50
-44,-12,51
-43,-20,55
-40,-20,54
-40,-15,52
-42,-3,64
-46,1,64
-46,10,64
-54,16,68
-52,23,69
-47,28,63
-40,78,50
-57,60,26
-12,16,36
-24,17,18
-24,36,3
-28,42,-1
-32,49,-7
-56,65,-29
-26,65,-26
13,59,-18
14,61,-11
-6,44,18
-15,35,32
-29,27,44
-34,26,39
-36,24,48
-30,25,51
-14,25,54
-6,24,54
-11,23,56
-3,21,58
-4,22,71
-3,25,69
-4,25,63
-9,23,68
-14,23,63
-5,24,59
-5,25,64
-4,25,68
-2,25,69
-5,31,53
-9,33,54
-20,33,61
-22,33,63
-38,45,64
-50,62,40
-48,67,27
-22,71,14
-12,74,5
-5,69,-13
-1,65,-15
0,53,-10
-5,38,-3
-13,27,22
-4,29,33
-5,22,36
-9,17,47
-27,0,49
-22,-12,65
-10,-18,78
-34,-18,67
-35,-18,68
-6,-14,82
-12,-12,77
-23,0,60
-13,5,59
0,9,65
1,8,64
-2,7,63
-3,5,61
-13,0,59
-15,-2,63
-15,-1,63
-25,-1,60
-22,-2,61
-18,6,57
-6,6,67
3,6,70
0,6,68
-9,6,63
-8,4,62
-11,4,62
-15,3,64
-16,3,58
-20,4,60
-22,5,60
-28,5,60
-31,5,54
-40,5,48
-40,6,47
-48,9,41
-50,10,40
-55,10,37
-57,9,34
-59,8,30
-62,9,27
-64,6,24
-60,14,20
-58,14,22
-50,16,22
-49,24,19
-43,25,19
-39,29,14
-39,42,11
-26,47,11
-22,50,12
-22,59,12
-15,66,19
-10,63,24
1,63,27
0,60,30
7,55,46
4,50,48
6,49,50
7,46,56
14,49,59
21,54,65
21,58,68
14,50,55
13,43,54
11,39,37
11,38,36
22,38,30
25,37,28
23,42,26
15,44,10
9,44,9
12,40,24
2,40,24
4,37,35
10,33,35
14,26,40
17,23,47
13,16,56
5,14,64
16,11,73
13,8,80
-1,3,96
16,20,67
43,11,79
29,24,53
33,16,47
-19,25,42
-15,25,45
-23,18,27
-51,21,26
-78,14,33
-69,13,33
-55,10,33
-54,8,33
-66,3,37
-58,2,39
-53,1,39
-49,-1,48
-48,-1,51
-41,5,54
-38,7,50
-41,14,40
-43,16,35
-57,18,22
-61,19,13
-71,6,2
-75,4,-12
-72,5,-30
-57,0,-37
-65,-1,-39
-62,-4,-27
-59,-2,-31
-51,-2,-34
-62,-3,-29
-71,-4,-13
-80,0,-12
-65,2,-5
-59,3,-5
-57,3,-13
-66,3,-14
-66,3,-12
-63,3,-13
-60,2,-14
-64,1,-16
-65,2,-15
-60,1,-16
-63,1,-20
-59,-2,-20
-61,-3,-19
-58,3,-23
-63,-2,-39
-58,2,-29
-55,4,-21
-62,7,-25
-63,7,-23
-60,9,-30
-58,9,-33
-60,9,-34
-61,6,-33
-63,5,-28
-69,6,-29
-66,8,-31
-55,8,-14
-63,6,-18
-61,9,-23
-56,8,-15
-58,6,-14
-59,6,-20
-51,6,-12
-58,3,-29
-53,-2,-29
-55,-6,-23
-68,-7,-43
-62,-7,-44
-61,-5,-35
-75,-6,-22
-68,2,-19
-55,11,-12
-50,6,-6
-72,7,-15
-77,9,-16
-65,8,-9
-62,-2,15
-64,4,13
-60,10,11
-67,11,14
-61,9,20
-58,8,17
-58,4,23
-62,4,20
-75,7,7
-79,8,5
-61,4,29
-47,1,36
-43,3,30
-48,4,27
-60,3,25
-63,1,23
-71,2,19
-68,6,13
-63,7,17
-63,8,19
-63,7,21
-59,5,22
-59,4,23
-59,5,23
-60,5,21
-59,5,20
-63,4,14
-64,4,13
-66,4,8
-71,5,4
-69,5,3
-66,6,5
-69,5,5
-65,5,7
-66,6,9
-65,5,11
-64,5,12
-65,4,15
-64,6,20
-67,6,21
-68,5,20
-58,8,24
-56,11,23
-60,11,19
-62,11,15
-58,10,7
-56,11,2
-54,8,2
-52,6,3
-80,-1,24
-88,6,21
-67,8,17
-62,6,12
-56,5,9
-66,5,20
-68,6,21
-65,6,15
-62,6,12
-63,5,18
-61,4,22
-57,4,22
-59,4,21
-66,5,16
-67,5,16
-61,4,20
-61,4,20
-64,6,18
-62,5,19
-62,5,19
-60,4,19
-62,4,19
-62,4,18
-63,5,19
-63,5,18
-65,5,15
-59,4,19
-61,4,19
-62,5,15
-63,5,11
-68,6,7
-70,6,3
-72,4,-3
-63,3,12
-66,6,8
-62,5,14
-61,4,14
-63,5,10
-61,5,17
-69,7,6
-66,3,8
-60,5,16
-63,4,14
-65,6,12
-63,4,12
-65,4,12
-64,4,14
-65,5,13
-67,5,11
-66,5,12
-58,3,18
-58,3,16
-68,6,11
-69,6,11
-64,3,16
-62,3,17
-61,4,15
-61,4,15
-62,4,14
-70,5,12
-72,5,10
-64,3,16
-60,3,17
-59,4,16
-59,3,16
-69,5,10
-68,5,12
-65,4,15
-63,3,16
-60,3,16
-59,3,15
-64,4,14
-72,5,10
-70,6,12
-60,4,16
-57,3,18
-64,3,15
-65,2,12
-62,3,12
-62,3,14
-66,4,13
-68,4,10
-72,6,6
-68,6,10
-54,2,23
-61,3,10
-61,3,14
-70,6,12
-67,4,12
-62,2,16
-60,2,17
-62,3,11
-62,3,11
-64,3,13
-69,4,12
-71,5,7
-67,4,11
-59,3,13
-61,3,11
-66,3,9
-68,4,11
-69,5,9
-64,4,14
-62,3,14
-61,3,10
-65,2,10
-68,4,9
-69,5,8
-65,5,10
-64,3,11
-63,2,12
-64,3,10
-64,4,13
-60,3,12
-58,3,13
-56,1,16
-64,1,10
-65,4,-2
-68,4,-7
-71,4,-7
-72,6,-13
-72,5,-15
-72,4,-13
-73,4,-13
-64,4,-1
-65,3,1
-59,3,10
-60,3,11
-65,4,8
-65,4,8
-64,4,11
-66,4,11
-68,5,8
-63,4,14
-61,2,13
-60,2,15
-65,3,11
-71,6,8
-68,6,12
-60,4,15
-55,2,15
-55,1,17
-65,3,11
-73,5,-1
-74,5,-2
-74,6,-1
-70,5,4
-62,5,8
-55,1,20
-60,1,12
-62,2,10
-71,4,8
-61,4,13
-58,4,14
-59,2,14
-70,4,8
-69,5,3
-68,5,5
-66,4,8
-66,4,7
-63,3,10
-66,4,7
-66,4,6
-65,4,7
-64,3,9
-65,3,8
-65,3,8
-66,4,7
-66,4,6
-65,4,7
-66,3,8
-78,8,-3
-65,5,10
-44,2,19
-52,0,13
-68,3,12
-74,5,4
-70,5,3
-68,5,5
-64,4,9
-63,3,10
-65,2,9
-75,6,2
-67,6,9
-46,1,18
-53,-1,15
-67,2,11
-75,5,2
-72,6,0
-70,5,4
-68,4,7
-68,7,8
-52,0,22
-60,1,15
-61,2,13
-76,7,8
-71,6,12
-54,2,19
-51,2,17
-60,2,14
-68,4,9
-78,7,2
-77,7,1
-59,1,21
-60,0,14
-66,1,10
-55,2,16
-58,3,10
-75,4,7
-82,7,-3
-70,6,10
-46,-1,31
-52,0,12
-65,1,13
-65,3,5
-64,3,3
-67,3,-5
-73,4,-9
-65,0,-5
-79,-7,-17
-64,-5,-18
-58,-1,-9
-58,-13,-1
-76,4,-27
-72,7,-27
-57,18,-16
-44,46,-10
-70,18,-31
-55,6,-40
-37,-1,-48
-58,-1,-56
-33,-5,-39
-45,7,-49
-37,8,-48
-40,11,-49
-40,16,-58
-32,11,-56
-33,10,-56
-38,10,-60
-36,5,-55
-39,9,-49
-39,10,-49
-28,14,-47
-22,11,-44
-38,2,-37
-105,6,-35
-87,4,-23
-71,-8,-20
-85,-7,-21
-86,-5,-16
-84,0,-22
-60,14,-15
-25,14,7
-25,28,16
-2,18,24
-4,-3,63
-18,0,70
-18,1,59
-18,5,38
-18,0,17
-68,-20,-36
-87,-21,-48
-112,-8,-55
-102,-8,-39
-81,-7,-10
-76,-14,-8
-88,-16,-11
-79,-14,-6
-59,-6,-9
-66,-7,-13
-61,-2,-8
-61,3,-18
-71,5,-21
-73,12,-23
-67,16,-19
-69,15,-18
-58,18,-9
-56,26,-5
-62,27,-8
-54,27,-2
-50,30,3
-36,36,12
-31,39,12
-15,55,15
-15,63,7
-13,66,2
0,76,-2
-5,74,4
-9,72,-9
1,74,-9
-18,71,1
-20,68,-4
-14,62,-1
-18,61,12
-40,56,7
-33,52,5
-50,45,6
-58,41,7
-47,38,4
-62,30,17
-55,30,18
-56,25,20
-67,19,19
-61,19,26
-50,17,19
-61,10,28
-62,14,26
-49,14,29
-53,16,25
-57,11,31
-56,12,31
-54,10,24
-55,10,30
-57,11,28
-61,7,27
-59,9,27
-57,10,27
-57,10,27
-60,5,37
-65,11,31
-64,14,30
-68,15,23
-57,13,28
-60,15,30
-53,15,36
-56,16,30
-58,16,28
-60,14,30
-58,15,32
-58,11,36
-55,10,40
-38,9,44
-38,16,40
-42,24,17
-48,26,11
-46,29,13
-55,29,14
-64,27,9
-63,27,19
-48,23,30
-46,23,46
-36,21,50
-33,19,48
-31,19,53
-19,17,57
-17,16,58
-18,11,58
-24,12,57
-13,11,58
-12,9,58
-11,6,61
-5,5,68
0,7,68
-10,6,62
-13,5,58
-2,4,65
-3,3,67
-7,2,66
-7,0,63
1,-3,64
3,-5,64
1,-13,72
-1,-17,76
3,-19,70
-4,-23,74
-2,-23,75
-5,-19,67
-5,-13,60
-7,1,49
-9,4,43
-18,11,29
-15,22,24
-24,36,16
-28,37,17
-30,50,11
-32,50,17
-34,56,33
-31,57,35
-37,64,39
-33,64,43
-27,58,47
-29,52,45
-30,50,43
-26,46,41
-26,45,40
-28,40,45
-33,40,45
-28,39,46
-26,38,47
-25,36,47
-23,35,50
-24,39,48
-24,38,48
-25,38,50
-18,39,46
-14,37,46
-15,36,49
-15,35,48
-13,32,41
-13,32,44
-25,33,46
-28,35,44
-22,38,42
-27,40,42
-31,42,45
-33,45,40
-36,47,39
-26,43,46
-27,43,41
-19,39,45
-15,36,47
-14,37,48
-14,36,47
-19,36,48
-22,38,46
-24,39,44
-24,38,46
-15,44,48
0,38,51
1,35,50
4,29,46
-9,29,45
-23,33,43
-23,35,43
-23,36,48
-28,38,45
-36,41,40
-36,44,42
-34,46,40
-31,44,40
-25,41,41
-21,40,47
-21,39,45
-21,39,48
-25,40,45
-26,39,42
-23,39,43
-15,34,47
-17,34,50
-18,35,49
-20,36,47
-23,38,45
-23,38,46
-23,38,43
-24,39,43
-21,39,46
-23,39,45
-22,39,45
-21,38,47
-22,38,45
-21,39,46
-22,37,46
-26,38,42
-26,38,40
-21,38,48
-21,38,48
-20,40,45
-21,39,47
-19,40,48
-24,38,43
-19,37,48
-22,39,46
-25,39,43
-29,42,44
-30,42,43
-40,42,34
-40,44,30
-35,43,30
-34,45,29
-33,43,31
-34,42,29
-34,41,27
-32,41,31
-32,41,31
-32,40,28
-30,39,28
-36,39,39
-52,45,47
-31,43,28
-34,43,30
-39,47,30
-39,47,29
-35,47,31
-34,47,33
-34,44,33
-34,45,32
-36,45,33
-35,50,35
-35,54,34
-46,58,31
-50,60,31
-50,64,30
-38,61,33
-23,64,32
-22,64,31
-27,60,20
-27,56,18
-23,48,23
-22,37,27
-27,33,25
-19,31,31
-25,32,34
-18,30,46
-19,30,48
-21,28,47
-18,31,50
-11,27,56
-14,29,54
-12,29,50
-8,30,46
-11,33,46
-11,36,46
-8,36,48
-12,40,50
-11,37,52
-17,32,49
-19,34,46
-15,36,43
-14,36,44
-9,38,46
-12,40,48
-16,42,50
-17,44,48
-17,51,47
-17,52,47
-10,46,43
-11,41,39
-13,43,38
-17,44,38
-18,44,39
-17,45,39
-15,44,38
-12,46,34
-11,47,35
-10,50,36
-7,52,36
-6,59,33
-4,65,31
-2,65,31
1,61,32
-1,60,30
-14,52,33
-16,48,41
-16,41,44
-18,37,41
-20,30,36
-15,29,37
-12,34,38
-14,37,36
-11,44,32
-14,47,30
-30,47,24
-34,49,18
-27,51,21
-16,53,18
-22,53,13
-23,64,5
-23,78,7
-19,63,29
-22,51,25
-38,44,32
-34,47,29
-11,39,29
-7,40,58
-48,35,79
-77,33,35
-61,26,17
-64,17,35
-69,19,37
-61,14,35
-60,17,31
-50,17,31
-46,13,34
-43,4,43
-48,0,46
-45,-2,48
-41,-3,48
-50,-9,42
-47,-15,48
-44,-16,49
-53,-8,44
-55,-5,41
-46,-2,44
-47,0,44
-64,-3,44
-66,0,46
-63,6,49
-58,8,48
-49,12,55
-47,15,58
-41,25,49
-40,38,41
-26,51,30
-35,58,14
-32,58,16
-8,63,23
-5,64,21
-8,60,13
-11,61,14
-13,61,16
-10,59,17
-23,59,15
-28,52,16
-64,45,-4
-51,39,9
-41,29,18
-53,24,6
-50,24,6
-60,20,-1
-58,19,1
-61,17,3
-63,16,-1
-61,21,0
-57,23,3
-57,31,5
-60,33,-2
-62,29,-10
-58,25,-6
-61,23,-3
-61,17,-1
-73,18,-6
-55,22,7
-62,18,1
-63,19,2
-73,19,-4
-64,18,-2
-64,20,-1
-61,16,-4
-67,17,-7
-66,16,-7
-64,15,-4
-63,16,-4
-68,17,-6
-65,21,-6
-62,13,-2
-64,15,1
-64,16,5
-65,15,6
-61,9,10
-65,14,11
-64,15,10
-62,16,9
-65,16,8
-63,15,8
-61,12,8
-64,14,7
-67,14,7
-62,16,9
-63,14,9
-63,16,8
-62,15,8
-63,14,9
-62,14,9
-64,14,8
-61,13,9
-66,13,10
-67,13,9
-60,13,10
-63,13,9
-59,13,10
-68,14,7
-67,13,5
-62,14,5
-67,15,5
-71,13,-2
-65,15,2
-65,16,2
-66,16,1
-66,14,-4
-73,12,-11
-70,15,-3
-74,10,-4
-73,7,-1
-64,5,8
-63,6,7
-48,16,7
-43,18,12
-32,32,20
-26,41,18
-22,47,21
-19,52,24
-19,59,22
-20,61,25
-19,66,30
-26,63,25
-24,60,25
-17,56,38
-18,55,40
-36,47,33
-49,47,33
-38,49,38
-28,48,41
-29,46,39
-31,45,34
-29,44,32
-27,43,35
-27,45,38
-28,44,36
-33,45,34
-34,46,35
-35,46,32
-37,44,31
-36,44,35
-38,46,32
-38,45,31
-33,43,33
-29,42,32
-23,41,40
-21,41,42
-24,43,41
-28,44,39
-28,43,37
-31,43,36
-32,44,38
-32,44,36
-33,44,33
-31,43,36
-30,42,37
-30,43,37
-31,44,37
-31,43,35
-31,43,35
-31,43,36
-32,44,36
-31,44,36
-29,43,37
-29,43,37
-30,43,37
-30,43,37
-30,43,37
-30,43,37
-30,43,37
-30,43,36
-30,42,36
-30,43,37
-32,43,35
-33,43,33
-34,44,32
-33,44,34
-33,44,34
-34,44,34
-35,44,33
-37,44,31
-38,44,30
-39,44,29
-39,44,29
-39,45,32
-36,44,34
-35,43,31
-33,42,32
-25,41,39
-24,42,39
-29,42,36
-31,42,34
-32,42,34
-35,43,33
-37,44,32
-38,44,29
-39,44,28
-40,45,30
-39,45,32
-38,44,32
-37,44,34
-35,43,34
-31,42,36
-30,42,35
-27,42,38
-27,43,39
-26,43,40
-28,43,38
-28,44,39
-26,42,40
-25,42,40
-22,42,41
-18,41,43
-17,41,44
-21,42,43
-23,43,41
-21,42,43
-23,43,41
-22,43,42
-17,41,44
-15,41,44
-16,40,43
-16,40,42
-16,39,42
-19,39,41
-24,41,39
-27,43,38
-32,47,41
-31,47,38
-35,47,35
-36,45,33
-36,44,32
-35,42,31
-35,44,32
-36,44,32
-35,44,34
-34,44,35
-36,44,36
-41,47,32
-36,48,33
-39,49,33
-35,49,32
-25,49,34
-27,49,34
-27,48,35
-26,48,34
-23,48,33
-18,46,34
-17,45,36
-19,44,37
-18,44,38
-19,43,38
-19,42,39
-22,43,39
-20,42,43
-30,40,51
-13,34,52
-9,30,53
-21,35,44
-9,35,47
-9,36,47
-11,37,45
-18,40,37
-19,42,35
-24,51,35
-24,53,35
-23,50,27
-24,50,27
-34,54,23
-38,53,24
-36,53,27
-31,51,26
-29,51,27
-33,47,31
-31,46,35
-32,44,42
-37,46,37
-26,44,36
-27,44,36
-33,43,36
-38,45,31
-37,45,29
-34,45,32
-33,47,32
-34,47,34
-36,47,33
-31,45,36
-28,44,38
-25,44,38
-27,45,39
-27,45,39
-26,44,37
-24,43,38
-23,44,37
-20,45,39
-22,45,40
-24,45,40
-20,43,41
-16,42,42
-16,43,41
-14,44,41
-10,42,42
-12,40,43
-24,45,40
-23,46,40
-25,48,39
-26,47,40
-31,46,36
-27,46,34
-28,43,31
-36,47,35
-32,48,38
-25,47,37
-23,47,36
-18,43,40
-16,44,43
-10,42,43
-14,41,41
-19,43,42
-21,44,42
-29,46,37
-30,47,36
-26,45,36
-27,45,39
-29,46,37
-25,45,39
-24,44,39
-19,44,43
-20,44,42
-18,42,41
-17,41,41
-21,43,41
-22,44,41
-22,46,41
-22,45,42
-23,44,39
-19,44,42
-19,43,42
-17,43,43
-17,43,42
-19,43,42
-18,43,42
-18,43,41
-18,43,41
-21,44,45
-20,45,45
-22,44,40
-21,43,39
-16,41,43
-18,42,42
-19,44,43
-20,44,41
-20,44,40
-22,44,40
-23,44,41
-24,45,40
-24,45,39
-23,44,40
-23,44,39
-21,44,41
-22,44,40
-21,44,40
-20,44,41
-21,44,41
-21,44,41
-21,44,41
-20,44,41
-20,44,42
-15,42,38
-17,42,37
-23,44,42
-23,44,43
-27,45,41
-30,46,38
-31,45,35
-32,45,35
-31,46,35
-29,44,34
-28,44,36
-26,44,39
-25,44,38
-22,43,39
-22,43,39
-24,43,37
-26,43,38
-29,44,39
-31,45,36
-33,46,33
-30,45,37
-27,43,38
-28,43,36
-26,43,38
-23,43,40
-24,43,40
-26,45,39
-26,45,38
-27,42,37
-28,43,36
-27,44,43
-28,45,41
-30,44,35
-29,43,35
-28,43,38
-28,43,36
-28,44,39
-27,45,39
-26,45,38
-25,42,40
-25,43,40
-26,42,35
-25,41,39
-26,44,40
-25,44,39
-27,44,38
-27,44,38
-28,44,37
-26,43,37
-28,44,38
-27,44,38
-27,43,37
-27,44,38
-28,45,39
-26,43,38
-27,44,38
-26,43,39
-26,44,38
-25,44,38
-27,44,38
-27,44,38
-28,44,38
-27,44,39
-25,44,40
-25,44,42
-25,42,37
-23,43,36
-24,43,42
-27,45,45
-25,43,41
-26,43,37
-20,41,39
-20,41,40
-24,44,44
-29,45,42
-31,47,39
-28,46,41
-24,52,40
-21,52,43
-18,51,42
-17,45,30
-25,43,27
-28,40,29
-26,39,29
-28,36,33
-33,35,35
-31,37,38
-27,43,42
-27,47,42
-22,46,43
-23,46,41
-23,46,43
-25,46,40
-25,44,39
-27,43,40
-23,44,42
-24,43,42
-26,43,39
-24,41,38
-24,41,39
-24,42,43
-23,45,43
-24,44,40
-26,43,40
-24,43,41
-24,46,43
-20,51,46
-21,50,41
-27,44,36
-28,41,38
-23,37,39
-25,37,40
-30,37,43
-24,42,35
-19,39,36
-27,40,39
-27,41,40
-28,41,38
-28,44,39
-26,42,38
-28,44,39
-28,45,41
-27,47,41
-26,46,40
-28,46,40
-24,44,43
-23,43,39
-28,40,35
-27,40,43
-26,43,45
-21,44,40
-22,43,39
-26,40,39
-28,41,40
-25,42,42
-23,42,42
-24,42,39
-24,40,40
-26,42,43
-24,43,43
-24,42,40
-25,40,40
-27,41,42
-24,42,42
-23,42,41
-24,41,40
-25,41,41
-24,42,43
-24,42,42
-25,42,40
-26,41,39
-25,42,43
-24,43,43
-25,42,40
-26,42,39
-23,40,41
-27,44,49
-24,48,44
-27,50,42
-24,51,44
-24,43,34
-22,39,39
-24,31,37
-21,28,34
-30,36,43
-30,36,39
-25,42,39
-28,45,40
-28,44,39
-30,44,40
-30,46,39
-30,46,39
-26,44,39
-25,43,42
-26,43,42
-29,42,39
-30,42,39
-25,43,41
-23,41,41
-29,42,39
-29,40,38
-26,42,40
-27,43,40
-25,42,42
-25,41,40
-27,41,39
-28,41,39
-27,41,40
-25,42,42
-25,42,40
-26,41,41
-26,41,41
-27,41,40
-26,41,40
-26,42,40
-28,42,40
-27,42,40
-27,41,40
-26,41,40
-27,42,40
-26,42,40
-27,41,40
-28,41,40
-26,41,40
-27,41,40
-28,42,40
-27,42,40
-26,42,40
-27,41,40
-26,41,40
-27,41,40
-27,42,40
-27,42,40
-27,42,39
-28,42,40
-27,42,40
-27,42,40
-26,42,41
-26,42,40
-26,41,40
-27,42,41
-28,42,40
-27,42,39
-26,41,41
-27,42,40
-27,41,40
-27,41,41
-28,43,41
-27,43,40
-27,41,40
-27,41,40
-27,41,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-26,42,40
-26,41,40
-28,41,40
-28,42,39
-27,42,40
-27,41,40
-27,41,40
-28,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-26,42,40
-27,42,39
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-26,41,39
-26,42,40
-27,42,40
-27,42,40
-26,42,41
-27,42,42
-27,41,40
-26,41,40
-27,40,39
-26,41,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-28,42,39
-27,42,40
-26,42,40
-27,42,40
-28,42,40
-26,42,40
-27,42,40
-27,42,40
-27,42,40
-26,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-26,42,41
-26,42,40
-27,42,40
-27,42,40
-27,42,39
-26,42,40
-27,42,40
-27,42,40
-26,41,40
-26,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-26,42,40
-27,42,40
-26,42,41
-29,43,39
-26,41,41
-27,41,40
-26,41,41
-26,42,40
-27,42,40
-26,41,40
-26,41,40
-27,41,40
-27,42,40
-28,41,40
-27,41,40
-26,42,41
-25,41,41
-28,41,40
-27,42,40
-26,42,40
-27,42,40
-26,41,40
-26,42,40
-26,42,41
-27,42,39
-27,42,40
-27,41,40
-27,42,40
-27,42,40
-26,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-26,42,40
-26,42,40
-27,42,39
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-26,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-26,42,40
-26,42,40
-27,42,40
-26,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,39
-27,42,40
-27,42,40
-26,42,40
-26,42,40
-26,42,40
-27,42,39
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,39
-27,42,40
-26,42,40
-27,42,40
-27,42,40
-27,42,39
-26,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,39
-27,42,39
-27,42,39
-27,42,40
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,39
-27,42,40
-27,42,40
-27,42,39
-27,42,39
-27,42,40
-27,42,39
-27,42,40
-27,42,39
-27,42,39
-27,42,40
-27,42,40
-27,42,39
-27,42,39
-27,42,40
-27,42,39
-27,42,40
-27,42,39
-27,42,39
-27,42,39
-26,42,39
-27,42,39
-27,42,39
-27,42,39
-27,42,40
-27,42,39
-27,42,40
-27,42,39
-27,42,39
-27,42,39
-27,42,39
-27,42,39
-27,42,39
-27,42,40
-27,42,39
-27,42,39
-27,42,39
-27,42,39
-27,42,40
-27,42,39
-26,41,39
-28,43,39
-27,42,39
-26,42,40
-26,42,40
-27,42,40
-27,42,39
-26,42,40
-27,43,40
-26,42,41
-27,42,40
-29,44,41
-26,44,44
-26,46,40
-27,46,39
-24,44,41
-27,40,39
-27,41,41
-26,36,41
-25,38,35
-23,34,37
-26,34,37
-24,42,44
-25,42,41
-26,44,40
-27,43,40
-27,42,39
-26,41,40
-26,41,40
-27,42,39
-27,42,41
-26,42,40
-26,42,40
-27,43,39
