1542381668.000000, IBI
62.659118,1.109426
76.097233,0.921917
77.097279,1.000046
93.707414,0.968794
94.769963,1.062549
95.832512,1.062549
96.926312,1.093800
98.098240,1.171929
130.318465,0.875040
131.381014,1.062549
139.975157,1.046923
141.100209,1.125051
142.209635,1.109426
143.209680,1.000046
168.726473,0.968794
210.118993,0.812537
317.311400,1.171929
318.248943,0.937543
319.483374,1.234432
320.358414,0.875040
321.233454,0.875040
322.327254,1.093800
323.405429,1.078174
324.483603,1.078174
325.686783,1.203180
326.733706,1.046923
327.796255,1.062549
357.797628,0.953169
358.907054,1.109426
360.063357,1.156303
361.079028,1.015671
362.204080,1.125051
363.407260,1.203180
364.532311,1.125051
365.751117,1.218806
366.954297,1.203180
368.048097,1.093800
369.126271,1.078174
370.282574,1.156303
371.360749,1.078174
372.392046,1.031297
373.485846,1.093800
374.673400,1.187554
375.782826,1.109426
376.751621,0.968794
377.798543,1.046923
378.907969,1.109426
379.829886,0.921917
380.892435,1.062549
381.986235,1.093800
383.080035,1.093800
384.220712,1.140677
396.111882,1.171929
446.348556,1.046923
447.379853,1.031297
448.520531,1.140677
449.754962,1.234432
450.848762,1.093800
482.990859,0.953169
577.557688,0.828163
578.385851,0.828163
629.606945,1.093800
630.591365,0.984420
1034.797367,0.765660
1035.703659,0.906291
1140.724091,1.406314
1149.490117,1.031297
1150.662046,1.171929
1151.958980,1.296934
1152.943400,0.984420
1153.943446,1.000046
1154.990369,1.046923
1156.193549,1.203180
1157.287349,1.093800
1158.428026,1.140677
1199.461154,0.968794
1200.398697,0.937543
1201.539375,1.140677
1202.445666,0.906291
1224.696685,0.906291
1225.618602,0.921917
1226.696776,1.078174
1227.899956,1.203180
1229.040633,1.140677
1230.259439,1.218806
1231.337614,1.078174
1263.745347,0.843789
1264.604761,0.859414
1265.354796,0.750034
1266.229836,0.875040
1267.183004,0.953169
1268.026793,0.843789
1268.917459,0.890666
1269.839376,0.921917
1286.043243,1.125051
1287.262048,1.218806
1288.293346,1.031297
1289.402771,1.109426
1293.934229,1.109426
1295.184286,1.250057
1296.262460,1.078174
1297.528143,1.265683
1306.122287,0.953169
1307.325467,1.203180
1308.403641,1.078174
1376.891151,0.796911
1377.656811,0.765660
1378.547477,0.890666
1555.977474,0.953169
1601.042037,1.171929
1741.689100,0.875040
1742.579765,0.890666
1756.377272,1.000046
1774.878119,0.968794
1775.846913,0.968794
1776.784456,0.937543
1777.565742,0.781286
1778.362653,0.796911
1779.347073,0.984420
1780.487751,1.140677
