-45,38,-31
-44,38,-30
-45,37,-30
-44,38,-30
-44,38,-30
-44,38,-31
-44,38,-31
-45,37,-30
-44,37,-31
-42,39,-31
-42,40,-33
-47,44,-36
-47,46,-37
-50,49,-42
-47,49,-39
-50,43,-25
-51,39,-19
-50,40,-7
-49,37,-2
-45,38,10
-42,33,21
-49,34,26
-44,30,31
-37,29,34
-36,27,39
-36,25,41
-29,22,48
-28,20,51
-26,22,58
-25,22,56
-27,25,52
-25,26,50
-20,28,49
-23,29,48
-21,29,49
-20,30,50
-23,30,49
-23,28,51
-25,29,51
-23,28,52
-24,28,52
-24,29,52
-23,29,51
-22,29,49
-23,29,49
-21,26,52
-21,24,54
-23,23,55
-26,25,51
-27,28,50
-27,33,48
-30,34,46
-25,32,49
-25,30,50
-22,27,51
-21,26,51
-20,21,57
-21,20,56
-24,22,53
-25,24,53
-26,29,51
-25,32,48
-29,36,45
-27,37,44
-23,35,46
-23,30,49
-20,28,50
-21,23,54
-23,19,57
-27,15,58
-29,18,55
-26,25,51
-24,26,48
-30,33,45
-26,34,46
-30,40,43
-32,35,46
-27,32,50
-22,29,51
-22,26,51
-25,19,58
-28,15,58
-33,18,53
-29,20,50
-25,27,48
-29,29,46
-26,33,47
-28,38,45
-31,39,42
-29,35,46
-25,31,48
-26,24,54
-24,21,56
-26,17,59
-28,17,56
-28,21,53
-27,24,50
-27,27,46
-36,31,41
-25,34,43
-30,42,41
-30,40,43
-24,34,49
-26,32,49
-22,21,57
-21,19,58
-29,14,60
-31,15,55
-25,22,50
-28,25,46
-28,30,46
-33,31,44
-29,38,44
-29,39,43
-27,37,45
-25,33,49
-23,31,50
-23,25,55
-21,21,57
-26,16,57
-27,15,57
-28,19,53
-28,21,50
-25,26,48
-29,30,46
-29,40,44
-31,41,45
-26,38,49
-25,36,50
-24,31,50
-21,25,53
-20,22,55
-24,18,57
-27,16,56
-26,20,51
-26,23,49
-25,26,49
-29,28,47
-30,37,44
-26,41,45
-25,39,46
-22,38,47
-20,30,51
-23,27,53
-17,20,57
-24,15,58
-26,15,55
-26,21,50
-25,23,50
-30,31,45
-25,36,46
-27,41,44
-30,40,42
-23,33,49
-25,29,50
-18,20,56
-21,19,59
-24,15,57
-28,22,53
-29,26,50
-27,32,49
-37,33,42
-21,29,46
-27,28,49
-28,25,53
-28,23,53
-29,24,52
-30,24,50
-35,24,45
-37,26,43
-41,26,39
-46,27,33
-47,28,32
-49,29,31
-49,29,31
-49,31,30
-51,31,27
-52,30,28
-52,30,29
-50,30,29
-51,29,28
-54,26,29
-53,27,30
-53,26,31
-54,26,31
-54,24,32
-53,24,34
-52,24,34
-50,23,34
-49,23,34
-50,24,33
-51,23,32
-52,23,30
-52,24,30
-53,27,28
-54,27,27
-56,27,27
-54,26,27
-53,26,28
-51,26,29
-52,26,29
-53,26,30
-54,27,31
-53,27,31
-53,28,31
-53,30,31
-54,30,30
-54,31,29
-54,30,29
-51,31,29
-48,30,30
-47,30,30
-47,29,31
-46,27,32
-44,26,33
-44,26,33
-46,26,35
-46,25,34
-44,27,34
-44,26,33
-43,27,33
-43,27,33
-44,28,34
-44,28,35
-45,29,36
-45,30,37
-44,31,37
-44,31,38
-44,31,38
-48,30,39
-45,29,40
-41,28,40
-40,27,39
-43,23,42
-45,22,38
-43,24,38
-42,24,41
-44,28,41
-46,27,40
-46,30,43
-43,31,39
-42,32,38
-40,31,37
-40,31,36
-38,30,36
-38,29,38
-44,29,37
-43,30,37
-41,28,37
-42,30,37
-42,31,39
-42,29,40
-41,27,43
-40,27,46
-43,25,44
-39,30,42
-37,29,41
-37,33,38
-39,31,39
-39,32,37
-39,33,37
-38,34,36
-38,33,36
-39,30,39
-39,30,39
-41,29,39
-41,29,39
-42,30,39
-41,29,41
-39,29,41
-41,25,40
-40,24,39
-41,22,37
-38,21,35
-44,30,31
-48,30,28
-50,37,25
-44,37,29
-40,37,35
-40,36,37
-46,31,39
-48,28,40
-45,26,42
-45,22,46
-47,19,45
-45,20,45
-44,19,45
-50,16,48
-44,14,51
-39,14,49
-40,17,46
-41,21,42
-41,25,40
-46,32,34
-43,29,36
-42,26,36
-38,20,44
-36,17,49
-37,8,56
-39,7,56
-40,14,47
-37,18,46
-42,30,37
-44,37,34
-48,33,34
-49,29,37
-40,20,46
-31,11,56
-33,5,59
-41,5,54
-42,8,52
-38,20,48
-44,29,42
-46,40,35
-45,42,34
-44,34,35
-42,29,37
-33,16,49
-24,9,55
-28,2,61
-31,2,59
-32,8,54
-33,18,53
-37,23,49
-38,29,43
-36,34,43
-41,37,36
-37,36,36
-32,29,45
-28,23,49
-25,15,59
-23,10,63
-28,4,62
-28,4,59
-29,12,54
-33,19,47
-36,22,46
-34,28,46
-37,32,44
-38,35,41
-36,34,41
-32,29,47
-27,25,50
-25,21,55
-25,17,58
-30,7,59
-33,5,60
-31,6,56
-33,13,49
-35,17,46
-34,19,48
-35,22,47
-39,31,43
-39,31,44
-37,35,44
-36,35,43
-29,31,48
-33,28,47
-25,20,53
-23,16,56
-30,9,57
-32,3,60
-35,6,54
-34,14,50
-35,17,47
-40,29,43
-41,33,42
-35,38,43
-39,41,42
-34,32,51
-33,30,51
-29,23,52
-29,19,53
-24,12,56
-21,9,57
-24,7,56
-24,9,53
-24,12,51
-31,18,50
-33,19,49
-34,23,48
-33,23,49
-36,25,48
-34,26,46
-32,28,50
-29,27,52
-29,29,51
-27,28,52
-29,28,53
-29,25,53
-28,22,53
-28,21,51
-27,19,52
-17,12,59
-22,10,59
-21,7,58
-20,9,55
-26,15,53
-31,18,50
-34,23,49
-36,24,48
-34,25,47
-32,27,50
-30,26,49
-26,23,52
-25,21,57
-24,19,63
-23,18,63
-25,18,58
-26,18,59
-26,20,53
-29,21,49
-34,24,47
-34,25,46
-35,27,42
-37,27,41
-40,26,42
-41,28,40
-43,28,39
-44,28,38
-45,28,37
-43,30,37
-44,30,37
-44,34,37
-42,35,37
-41,37,35
-40,36,33
-41,36,30
-42,35,29
-44,35,29
-42,35,28
-42,35,27
-46,34,26
-49,33,24
-50,33,28
-46,35,32
-45,32,31
-46,32,35
-40,31,40
-42,32,36
-42,29,42
-40,28,47
-35,28,46
-35,28,46
-37,26,44
-38,22,46
-38,20,49
-30,20,53
-29,20,54
-30,20,53
-29,20,53
-27,19,53
-28,19,51
-28,19,51
-31,18,52
-31,19,53
-31,19,53
-29,19,51
-28,17,52
-29,16,54
-28,18,51
-31,20,51
-38,24,51
-39,22,50
-33,19,53
-30,18,52
-30,18,51
-28,18,51
-30,21,51
-31,20,51
-30,18,53
-29,16,55
-29,15,54
-30,15,53
-30,16,52
-31,19,50
-31,21,50
-32,24,49
-37,28,46
-42,28,42
-38,26,45
-36,23,45
-29,21,50
-28,16,54
-30,9,59
-30,8,59
-31,14,55
-29,17,53
-39,30,42
-47,35,34
-42,33,39
-45,28,41
-33,20,50
-32,16,54
-28,4,61
-27,2,60
-29,8,54
-29,14,49
-32,30,44
-47,42,30
-44,41,32
-45,30,43
-40,27,46
-30,19,52
-26,13,56
-28,2,62
-37,3,58
-32,6,55
-32,12,52
-38,24,46
-39,27,44
-42,36,40
-44,36,38
-38,33,43
-37,25,47
-33,21,50
-24,16,56
-22,12,58
-24,4,58
-29,2,58
-33,11,54
-32,17,50
-36,30,44
-45,38,37
-37,40,39
-35,31,44
-33,26,46
-22,16,53
-17,9,61
-25,0,64
-27,-1,64
-27,12,55
-27,19,51
-37,39,38
-41,46,34
-46,39,36
-44,32,41
-34,21,47
-33,16,50
-18,1,63
-24,-1,63
-27,4,60
-29,16,55
-32,23,48
-43,39,36
-48,44,33
-43,36,43
-47,29,44
-23,13,58
-10,9,61
-9,3,62
-24,-1,58
-59,16,38
-44,25,45
-20,22,58
11,25,77
7,25,73
-41,19,45
-56,14,40
-50,13,38
-35,12,45
6,17,67
-15,22,59
-64,18,40
-56,19,38
-2,12,64
-5,20,68
-26,19,57
-70,20,29
-51,14,36
7,12,72
18,19,79
-29,18,56
-58,17,46
-46,13,39
-20,12,52
16,19,75
-13,19,61
-75,18,32
-58,17,35
18,10,73
25,20,75
-12,19,55
-79,15,30
-66,18,31
-7,12,59
12,13,70
15,17,76
-22,17,62
-68,19,33
-55,16,33
10,7,70
23,15,79
-12,16,66
-70,16,35
-61,17,31
-9,12,53
8,12,66
17,16,79
-11,14,67
-62,16,40
-64,19,30
-24,14,44
-3,10,60
22,12,81
15,14,83
-31,14,56
-63,16,38
-59,19,31
-27,14,43
-11,13,57
18,14,78
23,16,84
-22,14,61
-42,13,48
-63,17,33
-54,16,34
-20,15,51
-3,14,62
20,15,82
12,15,79
-39,14,49
-62,16,33
-55,18,29
-16,14,54
-10,15,60
16,13,84
8,15,83
-33,21,52
-56,25,40
-49,21,38
-32,16,44
-6,9,63
10,4,74
1,3,68
-27,8,53
-31,15,47
-39,32,38
-41,37,39
-25,31,55
-16,25,63
-2,13,69
0,9,69
-14,-3,65
-23,-4,58
-33,14,46
-33,29,40
-39,50,35
-29,43,44
-14,25,56
-3,10,63
0,4,66
-23,-6,66
-36,1,59
-32,16,48
-31,25,43
-38,46,37
-32,46,42
-24,32,53
-21,25,54
-10,12,64
-8,6,67
-27,0,63
-23,14,55
-27,23,46
-44,46,32
-29,46,41
-22,27,55
-19,15,62
-19,9,65
-16,5,64
-27,8,57
-26,8,58
-31,12,51
-33,16,48
-38,20,46
-39,23,46
-39,24,44
-45,26,42
-46,27,40
-46,29,38
-47,29,38
-49,29,37
-50,29,38
-50,29,35
-50,29,32
-49,29,35
-48,29,35
-48,29,34
-48,31,33
-45,32,32
-45,33,32
-44,35,31
-33,37,30
-33,38,28
-43,38,27
-46,38,25
-34,36,30
-32,36,35
-34,36,41
-34,36,43
-35,33,40
-36,34,43
-30,34,46
-31,33,46
-32,34,43
-30,33,44
-33,30,48
-30,28,48
-34,28,47
-37,25,49
-31,26,46
-29,29,43
-31,29,44
-32,28,46
-34,28,45
-35,26,48
-40,23,51
-38,24,52
-32,26,50
-32,27,46
-27,28,44
-29,29,44
-33,31,43
-36,31,43
-34,31,48
-33,31,49
-34,31,45
-33,30,45
-34,29,46
-33,30,44
-34,30,45
-33,30,44
-33,30,44
-32,30,46
-32,30,46
-31,30,45
-33,30,45
-33,31,45
-34,31,45
-32,32,45
-34,32,45
-32,32,43
-34,30,40
-35,30,39
-35,31,39
-33,31,41
-31,33,43
-31,34,45
-29,35,44
-28,36,46
-27,36,47
-26,35,48
-28,34,47
-30,34,48
-28,33,50
-25,33,50
-28,31,49
-28,30,50
-27,30,50
-27,30,47
-28,30,46
-28,31,47
-29,32,46
-29,32,47
-29,31,47
-30,31,47
-30,30,48
-30,30,48
-30,31,48
-29,31,48
-29,31,47
-29,30,47
-30,30,47
-30,30,47
-31,29,47
-32,29,46
-32,29,47
-31,30,47
-31,29,47
-30,29,47
-31,29,47
-32,29,47
-32,28,47
-32,29,46
-32,29,46
-31,29,46
-32,29,47
-32,28,47
-32,28,47
-31,28,48
-32,28,48
-31,28,48
-32,28,48
-33,27,47
-34,26,48
-34,27,48
-33,27,48
-32,27,47
-32,27,46
-32,26,47
-32,26,47
-33,26,47
-33,25,47
-33,25,47
-33,26,46
-34,26,46
-34,26,47
-34,26,47
-34,27,48
-34,26,48
-34,26,47
-34,26,47
-34,26,46
-34,26,46
-34,27,46
-36,26,47
-35,26,47
-36,25,47
-35,25,47
-34,26,46
-34,25,47
-34,26,46
-34,26,46
-35,26,47
-35,26,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,46
-34,25,46
-34,25,47
-34,25,47
-34,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,24,47
-35,25,47
-35,25,47
-35,25,47
-35,25,46
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,25,47
-35,24,47
-34,24,47
-34,24,46
-35,24,47
-35,24,47
-35,24,47
-35,24,47
-35,24,47
-34,24,47
-34,24,47
-34,24,48
-35,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-35,24,47
-35,24,47
-34,24,48
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-34,24,47
-35,24,47
-35,24,48
-34,24,47
-35,24,47
-34,24,47
-35,24,48
-35,24,47
-35,24,47
-35,24,47
-34,24,47
-35,24,47
-35,24,48
-35,23,48
-35,23,47
-35,23,47
-34,23,47
-34,23,47
-35,24,48
-35,23,48
-35,23,48
-35,24,48
-35,24,48
-35,23,47
-35,23,47
-35,23,47
-35,24,47
-34,23,48
-34,23,47
-35,23,47
-35,23,48
-35,23,48
-34,23,47
-35,23,47
-35,23,48
-35,23,48
-35,24,48
-35,23,48
-35,24,48
-34,23,48
-35,23,48
-34,23,48
-34,23,47
-35,23,47
-34,23,47
-35,23,48
-35,23,48
-34,23,48
-35,23,48
-35,23,47
-35,23,48
-35,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,23,48
-34,22,48
-34,23,48
-34,22,47
-35,22,48
-35,22,49
-35,22,49
-35,23,49
-34,23,49
-34,23,48
-35,22,48
-34,22,48
-35,23,47
-35,22,48
-35,22,48
-35,23,48
-35,23,48
-35,23,48
-35,23,48
-35,25,49
-36,25,49
-36,26,48
-37,25,47
-34,25,47
-34,24,47
-32,24,47
-33,22,45
-33,22,46
-34,21,48
-33,20,48
-32,21,47
-33,20,47
-33,20,49
-34,20,49
-34,21,47
-34,22,47
-37,23,47
-38,23,47
-40,23,47
-39,23,47
-39,22,46
-38,22,45
-39,22,45
-39,21,46
-39,22,45
-39,22,45
-39,22,45
-39,22,45
-40,22,45
-40,22,46
-39,22,46
-39,22,46
-40,22,46
-39,22,46
-39,22,46
-40,22,46
-39,22,45
-39,22,45
-40,22,45
-39,22,45
-39,22,45
-39,22,45
-39,22,45
-39,22,45
-38,21,46
-38,21,45
-40,22,45
-40,22,45
-40,22,45
-40,22,45
-40,22,45
-39,22,45
-39,22,45
-40,22,45
-39,22,45
-39,22,45
-39,22,45
-39,22,45
-39,22,45
-40,22,45
-40,22,45
-39,22,45
-39,22,45
-39,22,45
-40,22,45
-40,22,45
-39,22,45
-40,22,45
