1542882162.000000, IBI
15.766347,0.437520
54.861886,0.859414
55.690049,0.828163
56.518212,0.828163
57.330749,0.812537
58.096409,0.765660
58.877695,0.781286
59.690232,0.812537
60.471518,0.781286
61.221552,0.750034
61.987212,0.765660
62.784124,0.796911
63.581035,0.796911
64.518578,0.937543
69.846947,0.765660
70.612607,0.765660
71.393893,0.781286
72.159553,0.765660
72.909587,0.750034
73.659622,0.750034
74.394030,0.734409
75.159690,0.765660
108.317458,0.765660
109.004990,0.687531
109.708147,0.703157
110.380053,0.671906
111.005081,0.625029
111.692613,0.687531
112.395770,0.703157
113.145804,0.750034
113.880213,0.734409
114.677124,0.796911
115.458410,0.781286
116.286573,0.828163
120.067996,0.765660
120.896159,0.828163
124.427571,0.734409
125.161979,0.734409
125.912014,0.750034
134.131140,0.734409
134.912426,0.781286
135.631208,0.718783
136.381243,0.750034
137.115651,0.734409
137.787557,0.671906
155.569621,0.781286
156.366532,0.796911
157.210321,0.843789
181.133291,0.687531
181.820822,0.687531
182.508354,0.687531
183.211511,0.703157
183.914668,0.703157
184.664703,0.750034
185.414737,0.750034
186.227274,0.812537
187.039811,0.812537
195.899592,0.703157
196.618375,0.718783
197.368409,0.750034
198.118443,0.750034
198.899729,0.781286
199.727892,0.828163
200.540429,0.812537
201.321715,0.781286
202.118627,0.796911
202.915538,0.796911
203.728075,0.812537
204.493735,0.765660
205.196892,0.703157
205.931301,0.734409
206.618833,0.687531
220.291333,0.734409
221.056993,0.765660
221.838279,0.781286
222.588314,0.750034
223.400851,0.812537
224.197762,0.796911
227.901057,0.750034
228.713594,0.812537
229.604260,0.890666
230.541803,0.937543
231.479346,0.937543
232.401263,0.921917
233.307554,0.906291
234.198220,0.890666
235.026383,0.828163
235.823294,0.796911
236.604580,0.781286
237.401492,0.796911
238.182777,0.781286
238.964063,0.781286
239.776600,0.812537
240.604763,0.828163
241.464178,0.859414
242.229838,0.765660
243.026749,0.796911
243.792409,0.765660
244.542444,0.750034
280.059694,0.656280
280.731600,0.671906
284.997420,0.734409
285.747455,0.750034
286.528740,0.781286
287.341278,0.812537
288.169441,0.828163
288.981978,0.812537
289.716386,0.734409
290.435169,0.718783
291.138326,0.703157
291.919612,0.781286
292.716524,0.796911
293.560312,0.843789
294.279095,0.718783
318.998977,0.765660
319.905268,0.906291
320.858437,0.953169
321.811605,0.953169
322.702271,0.890666
323.577311,0.875040
324.405474,0.828163
325.202386,0.796911
326.030549,0.828163
326.936840,0.906291
327.874383,0.937543
328.796300,0.921917
329.718217,0.921917
330.562006,0.843789
331.483923,0.921917
332.374589,0.890666
